race,gender,rank,feature_idx,freq,mag,disparity
hispanic,man,6,1817,53.29999923706055,715.1578979492188,31.563631057739258
hispanic,man,7,2055,57.459999084472656,1236.3682861328125,30.932727813720703
hispanic,man,8,472,0.8199999928474426,8.097192764282227,-28.31818199157715
hispanic,man,9,2893,78.16000366210938,1323.6982421875,27.614547729492188
black,woman,0,527,169.05999755859375,3774.858154296875,148.36727905273438
black,woman,1,3279,78.27999877929688,1639.8773193359375,71.65272521972656
black,woman,2,2707,10.279999732971191,107.20960998535156,-46.80545425415039
black,woman,3,1653,0.30000001192092896,3.253441095352173,-44.49818420410156
black,woman,4,3764,77.63999938964844,1738.4024658203125,34.49272537231445
black,woman,5,2893,21.959999084472656,308.9720153808594,-33.694541931152344
black,woman,6,3894,8.380000114440918,112.51819610595703,-32.7945442199707
black,woman,7,4957,68.19999694824219,1182.920166015625,31.50727081298828
black,woman,8,2611,69.72000122070312,1406.9317626953125,31.10727310180664
black,woman,9,472,1.059999942779541,10.856583595275879,-28.056364059448242
white,woman,0,1584,115.16000366210938,2324.605712890625,58.372737884521484
white,woman,1,2611,78.05999755859375,1752.607666015625,40.20545196533203
white,woman,2,472,63.040000915527344,830.9478149414062,39.55818176269531
white,woman,3,1653,6.5,70.0575180053711,-37.73454666137695
white,woman,4,2250,53.7400016784668,853.3582763671875,37.61818313598633
white,woman,5,527,0.019999999552965164,0.23161529004573822,-36.040000915527344
white,woman,6,3894,7.179999828338623,94.52899169921875,-34.103633880615234
white,woman,7,2707,22.799999237060547,247.66847229003906,-33.14727783203125
white,woman,8,433,44.58000183105469,797.6494750976562,29.6890926361084
white,woman,9,2055,5.0,68.56869506835938,-26.296361923217773
east asian,woman,0,1584,99.73999786376953,2004.7652587890625,41.55091094970703
east asian,woman,1,1653,5.199999809265137,54.637569427490234,-39.15272521972656
east asian,woman,2,2707,17.68000030517578,186.2364501953125,-38.732730865478516
east asian,woman,3,3764,80.95999908447266,1805.4488525390625,38.11454391479492
east asian,woman,4,527,0.0,0.0,-36.06181716918945
east asian,woman,5,3894,8.420000076293945,113.60072326660156,-32.75090789794922
east asian,woman,6,472,55.65999984741211,763.3292846679688,31.507272720336914
east asian,woman,7,2611,65.12000274658203,1412.099853515625,26.089092254638672
east asian,woman,8,2250,42.20000076293945,708.8839721679688,25.029090881347656
east asian,woman,9,1664,4.880000114440918,68.39776611328125,-24.290904998779297
middle eastern,woman,0,138,118.83999633789062,2221.27783203125,115.05999755859375
middle eastern,woman,1,472,97.4000015258789,1542.0838623046875,77.04181671142578
middle eastern,woman,2,2707,1.340000033378601,12.772353172302246,-56.55818176269531
middle eastern,woman,3,2670,77.5999984741211,1127.451171875,-54.51819610595703
middle eastern,woman,4,1653,0.23999999463558197,2.2963318824768066,-44.563636779785156
middle eastern,woman,5,1584,101.36000061035156,1795.0426025390625,43.31818771362305
middle eastern,woman,6,4544,45.02000045776367,686.263916015625,-42.28544998168945
middle eastern,woman,7,3894,0.9399999976158142,11.043505668640137,-40.91090774536133
middle eastern,woman,8,2611,75.73999786376953,1704.2275390625,37.67454147338867
middle eastern,woman,9,433,51.31999969482422,925.7357788085938,37.04181671142578
indian,woman,0,2707,4.340000152587891,43.263946533203125,-53.28545379638672
indian,woman,1,1653,3.640000104904175,39.818702697753906,-40.85454559326172
indian,woman,2,1584,92.05999755859375,1753.2442626953125,33.1727294921875
indian,woman,3,3764,75.58000183105469,1667.48974609375,32.24545669555664
indian,woman,4,3894,10.399999618530273,146.02392578125,-30.590909957885742
indian,woman,5,2893,26.719999313354492,369.4075927734375,-28.50181770324707
indian,woman,6,2611,63.47999954223633,1324.4312744140625,24.300003051757812
indian,woman,7,2527,23.780000686645508,325.97283935546875,23.325454711914062
indian,woman,8,2055,8.319999694824219,121.56526184082031,-22.674543380737305
indian,woman,9,2645,43.2400016784668,625.9820556640625,21.6563663482666
hispanic,woman,0,2707,4.360000133514404,42.860469818115234,-53.263641357421875
hispanic,woman,1,1653,2.359999895095825,24.09198570251465,-42.250911712646484
hispanic,woman,2,1584,98.33999633789062,2022.486572265625,40.02363586425781
hispanic,woman,3,2250,51.41999816894531,884.6082763671875,35.08727264404297
hispanic,woman,4,3764,78.16000366210938,1738.8455810546875,35.060001373291016
hispanic,woman,5,3894,6.380000114440918,87.55677032470703,-34.97636032104492
hispanic,woman,6,2893,21.5,295.0245056152344,-34.19636154174805
hispanic,woman,7,2611,70.5,1577.3804931640625,31.95818328857422
hispanic,woman,8,1678,75.30000305175781,1170.839111328125,30.790908813476562
hispanic,woman,9,472,54.52000045776367,729.3167114257812,30.263635635375977
